Date,Time,Combined,Date.Value,Site.Name,Conductivity,Depth,DO.percentSAT,DO.mgL,Salinity,Turbidity,Wiper.Position,pH,Temperature,Battery.V
10/28/20,5:45:00,10/28/20 5:45,44132.24,Deployment Site,37895.6,NA,64.3,5.65,33.1,-0.47,1.212,7.69,11.841,2.52
10/28/20,6:00:00,10/28/20 6:00,44132.25,Deployment Site,37797.5,NA,66.5,5.85,33.03,-0.46,1.208,7.7,11.812,2.54
10/28/20,6:15:00,10/28/20 6:15,44132.26,Deployment Site,37312.6,NA,67.9,5.99,32.6,-0.45,1.216,7.69,11.768,2.53
10/28/20,6:30:00,10/28/20 6:30,44132.271,Deployment Site,37408.9,NA,68.3,6.03,32.68,-0.41,1.223,7.68,11.774,2.54
10/28/20,6:45:00,10/28/20 6:45,44132.281,Deployment Site,37658.8,NA,68.6,6.04,32.91,-0.39,1.217,7.68,11.788,2.53
10/28/20,7:00:00,10/28/20 7:00,44132.292,Deployment Site,37762.9,NA,68.3,6.01,33.01,-0.37,1.212,7.68,11.8,2.54
10/28/20,7:15:00,10/28/20 7:15,44132.302,Deployment Site,37131.1,NA,65.4,5.78,32.42,-0.33,1.214,7.7,11.763,2.53
10/28/20,7:30:00,10/28/20 7:30,44132.313,Deployment Site,37122.3,NA,67.3,5.95,32.41,-0.39,1.211,7.69,11.765,2.54
10/28/20,7:45:00,10/28/20 7:45,44132.323,Deployment Site,37059.9,NA,66.6,5.88,32.35,-0.32,1.206,7.7,11.764,2.52
10/28/20,8:00:00,10/28/20 8:00,44132.333,Deployment Site,37134.9,NA,67.8,5.99,32.39,-0.36,1.224,7.67,11.802,2.54
10/28/20,8:15:00,10/28/20 8:15,44132.344,Deployment Site,37246.6,NA,68.4,6.04,32.5,-0.4,1.224,7.68,11.798,2.53
10/28/20,8:30:00,10/28/20 8:30,44132.354,Deployment Site,37439.7,NA,68.9,6.07,32.7,-0.4,1.213,7.68,11.793,2.54
10/28/20,8:45:00,10/28/20 8:45,44132.365,Deployment Site,37564.8,NA,69.2,6.09,32.83,-0.49,1.207,7.69,11.782,2.53
10/28/20,9:00:00,10/28/20 9:00,44132.375,Deployment Site,37684.3,NA,66.7,5.87,32.91,-0.36,1.223,7.69,11.816,2.54
10/28/20,9:15:00,10/28/20 9:15,44132.385,Deployment Site,38000.7,NA,65.1,5.71,33.19,-0.45,1.223,7.69,11.849,2.53
10/28/20,9:30:00,10/28/20 9:30,44132.396,Deployment Site,37830.2,NA,66.2,5.81,33.04,-0.44,1.222,7.74,11.833,2.54
10/28/20,9:45:00,10/28/20 9:45,44132.406,Deployment Site,38084.3,NA,66.5,5.83,33.26,-0.48,1.214,7.68,11.864,2.52
10/28/20,10:00:00,10/28/20 10:00,44132.417,Deployment Site,38019.5,NA,67.8,5.95,33.21,-0.45,1.205,7.68,11.846,2.54
10/28/20,10:15:00,10/28/20 10:15,44132.427,Deployment Site,36234.4,NA,66.6,5.92,31.58,-0.28,1.212,7.7,11.736,2.53
10/28/20,10:30:00,10/28/20 10:30,44132.438,Deployment Site,38215.6,NA,66.1,5.79,33.38,-0.47,1.225,7.68,11.872,2.54
10/28/20,10:45:00,10/28/20 10:45,44132.448,Deployment Site,38142.5,NA,65.7,5.76,33.31,-0.34,1.213,7.69,11.869,2.52
10/28/20,11:00:00,10/28/20 11:00,44132.458,Deployment Site,37417.5,NA,68.5,6.04,32.68,-0.35,1.211,7.68,11.792,2.54
10/28/20,11:15:00,10/28/20 11:15,44132.469,Deployment Site,38162.1,NA,66.3,5.81,33.33,-0.43,1.215,7.68,11.868,2.52
10/28/20,11:30:00,10/28/20 11:30,44132.479,Deployment Site,38401.8,NA,67.1,5.87,33.54,-0.42,1.224,7.68,11.901,2.54
10/28/20,11:45:00,10/28/20 11:45,44132.49,Deployment Site,38212.4,NA,66.3,5.81,33.37,-0.41,1.214,7.68,11.88,2.53
10/28/20,12:00:00,10/28/20 12:00,44132.5,Deployment Site,38422.3,NA,66.7,5.83,33.55,-0.44,1.215,7.67,11.907,2.54
10/28/20,12:15:00,10/28/20 12:15,44132.51,Deployment Site,38558.4,NA,66.1,5.77,33.66,-0.31,1.214,7.68,11.931,2.53
10/28/20,12:30:00,10/28/20 12:30,44132.521,Deployment Site,38557.8,NA,65.8,5.75,33.66,-0.48,1.212,7.68,11.932,2.54
10/28/20,12:45:00,10/28/20 12:45,44132.531,Deployment Site,38613.3,NA,65.2,5.69,33.7,-0.47,1.213,7.68,11.942,2.53
10/28/20,13:00:00,10/28/20 13:00,44132.542,Deployment Site,38685.8,NA,62.8,5.48,33.76,-0.46,1.209,7.7,11.958,2.54
10/28/20,13:15:00,10/28/20 13:15,44132.552,Deployment Site,38697.3,NA,59.5,5.19,33.77,-0.45,1.207,7.72,11.959,2.53
10/28/20,13:30:00,10/28/20 13:30,44132.563,Deployment Site,38788.6,NA,60.8,5.3,33.84,-0.44,1.208,7.69,11.976,2.54
10/28/20,13:45:00,10/28/20 13:45,44132.573,Deployment Site,38232.5,NA,67.4,5.9,33.38,-0.43,1.208,7.68,11.895,2.52
10/28/20,14:00:00,10/28/20 14:00,44132.583,Deployment Site,37721.8,NA,70.5,6.2,32.96,-0.47,1.221,7.7,11.811,2.54
10/28/20,14:15:00,10/28/20 14:15,44132.594,Deployment Site,37869.8,NA,69.8,6.14,33.08,-0.4,1.215,7.7,11.827,2.52
10/28/20,14:30:00,10/28/20 14:30,44132.604,Deployment Site,37860.2,NA,67.3,5.92,33.07,-0.46,1.209,7.7,11.829,2.54
10/28/20,14:45:00,10/28/20 14:45,44132.615,Deployment Site,37673.8,NA,70.6,6.21,32.9,-0.42,1.223,7.69,11.818,2.53
10/28/20,15:00:00,10/28/20 15:00,44132.625,Deployment Site,37896.7,NA,70.3,6.17,33.1,-0.42,1.213,7.69,11.844,2.54
10/28/20,15:15:00,10/28/20 15:15,44132.635,Deployment Site,38518.3,NA,67.2,5.87,33.62,-0.46,1.209,7.68,11.934,2.53
10/28/20,15:30:00,10/28/20 15:30,44132.646,Deployment Site,38943.8,NA,64.8,5.64,33.98,-0.52,1.208,7.67,11.996,2.54
10/28/20,15:45:00,10/28/20 15:45,44132.656,Deployment Site,38948.4,NA,64.8,5.64,33.98,-0.46,1.219,7.67,11.997,2.53
10/28/20,16:00:00,10/28/20 16:00,44132.667,Deployment Site,38929,NA,65,5.66,33.96,-0.48,1.22,7.67,11.998,2.54
10/28/20,16:15:00,10/28/20 16:15,44132.677,Deployment Site,39005,NA,64.3,5.59,34.03,-0.48,1.205,7.67,12,2.52
10/28/20,16:30:00,10/28/20 16:30,44132.688,Deployment Site,39006.6,NA,64.2,5.59,34.03,-0.46,1.213,7.67,12.001,2.54
10/28/20,16:45:00,10/28/20 16:45,44132.698,Deployment Site,39009.7,NA,64.1,5.58,34.04,-0.5,1.224,7.67,12.001,2.52
10/28/20,17:00:00,10/28/20 17:00,44132.708,Deployment Site,38991.1,NA,64.6,5.62,34.02,-0.46,1.217,7.67,12.003,2.54
10/28/20,17:15:00,10/28/20 17:15,44132.719,Deployment Site,39002,NA,64.5,5.61,34.03,-0.42,1.208,7.67,12.002,2.52
10/28/20,17:30:00,10/28/20 17:30,44132.729,Deployment Site,38952.8,NA,64.7,5.63,33.99,-0.45,1.215,7.67,11.998,2.54
10/28/20,17:45:00,10/28/20 17:45,44132.74,Deployment Site,38878.7,NA,65.1,5.67,33.92,-0.46,1.219,7.67,11.986,2.52
10/28/20,18:00:00,10/28/20 18:00,44132.75,Deployment Site,37928.9,NA,70,6.15,33.12,-0.38,1.216,7.69,11.852,2.54
10/28/20,18:15:00,10/28/20 18:15,44132.76,Deployment Site,38941,NA,65,5.66,33.98,-0.5,1.217,7.67,11.994,2.53
10/28/20,18:30:00,10/28/20 18:30,44132.771,Deployment Site,38835.4,NA,65.3,5.69,33.89,-0.47,1.217,7.67,11.979,2.54
10/28/20,18:45:00,10/28/20 18:45,44132.781,Deployment Site,37588.4,NA,71.4,6.29,32.83,-0.43,1.218,7.7,11.803,2.52
10/28/20,19:00:00,10/28/20 19:00,44132.792,Deployment Site,36480.4,NA,75.9,6.75,31.88,-0.37,1.22,7.72,11.658,2.54
10/28/20,19:15:00,10/28/20 19:15,44132.802,Deployment Site,34318.2,NA,86.7,7.84,30.03,-0.25,1.216,7.78,11.362,2.52
10/28/20,19:30:00,10/28/20 19:30,44132.813,Deployment Site,36688.2,NA,77.5,6.88,32.14,-0.37,1.214,7.72,11.595,2.54
10/28/20,19:45:00,10/28/20 19:45,44132.823,Deployment Site,36980.5,NA,76.7,6.8,32.43,-0.43,1.208,7.72,11.592,2.53
10/28/20,20:00:00,10/28/20 20:00,44132.833,Deployment Site,37054.7,NA,76.3,6.76,32.48,-0.43,1.21,7.72,11.611,2.54
10/28/20,20:15:00,10/28/20 20:15,44132.844,Deployment Site,36833.2,NA,76.8,6.82,32.28,-0.45,1.223,7.72,11.59,2.52
10/28/20,20:30:00,10/28/20 20:30,44132.854,Deployment Site,36939.6,NA,75.7,6.71,32.38,-0.38,1.224,7.72,11.597,2.54
10/28/20,20:45:00,10/28/20 20:45,44132.865,Deployment Site,36758.5,NA,76.9,6.82,32.22,-0.43,1.215,7.72,11.581,2.52
10/28/20,21:00:00,10/28/20 21:00,44132.875,Deployment Site,36812.5,NA,77.1,6.85,32.33,-0.5,1.208,7.73,11.515,2.54
10/28/20,21:15:00,10/28/20 21:15,44132.885,Deployment Site,36601.1,NA,76.3,6.8,32.17,-0.45,1.208,7.73,11.462,2.53
10/28/20,21:30:00,10/28/20 21:30,44132.896,Deployment Site,36411.8,NA,80,7.13,31.96,-0.45,1.221,7.73,11.488,2.54
10/28/20,21:45:00,10/28/20 21:45,44132.906,Deployment Site,36400.2,NA,81,7.23,32,-0.42,1.219,7.74,11.433,2.53
10/28/20,22:00:00,10/28/20 22:00,44132.917,Deployment Site,36377.3,NA,80,7.13,31.98,-0.46,1.21,7.74,11.432,2.54
10/28/20,22:15:00,10/28/20 22:15,44132.927,Deployment Site,36378.2,NA,80.2,7.15,31.98,-0.47,1.21,7.74,11.43,2.53
10/28/20,22:30:00,10/28/20 22:30,44132.938,Deployment Site,36503.2,NA,80.2,7.14,32.07,-0.42,1.215,7.73,11.471,2.54
10/28/20,22:45:00,10/28/20 22:45,44132.948,Deployment Site,36776.2,NA,75.6,6.72,32.28,-0.42,1.206,7.73,11.526,2.52
10/28/20,23:00:00,10/28/20 23:00,44132.958,Deployment Site,36781.6,NA,76.9,6.84,32.3,-0.42,1.208,7.73,11.515,2.54
10/28/20,23:15:00,10/28/20 23:15,44132.969,Deployment Site,37343.7,NA,74.5,6.58,32.72,-0.41,1.21,7.71,11.664,2.52
10/28/20,23:30:00,10/28/20 23:30,44132.979,Deployment Site,37680.4,NA,72.1,6.35,32.98,-0.46,1.21,7.71,11.742,2.54
10/28/20,23:45:00,10/28/20 23:45,44132.99,Deployment Site,37871,NA,70.9,6.23,33.12,-0.48,1.208,7.7,11.791,2.53
10/29/20,0:00:00,10/29/20 0:00,44133,Deployment Site,37892.2,NA,71,6.24,33.14,-0.5,1.219,7.7,11.786,2.54
10/29/20,0:15:00,10/29/20 0:15,44133.01,Deployment Site,38067.9,NA,69.6,6.11,33.27,-0.49,1.216,7.69,11.833,2.52
10/29/20,0:30:00,10/29/20 0:30,44133.021,Deployment Site,38334,NA,66.3,5.81,33.49,-0.48,1.216,7.7,11.881,2.54
10/29/20,0:45:00,10/29/20 0:45,44133.031,Deployment Site,38298.8,NA,66,5.78,33.46,-0.4,1.217,7.7,11.879,2.53
10/29/20,1:00:00,10/29/20 1:00,44133.042,Deployment Site,38327.9,NA,66.4,5.82,33.49,-0.48,1.217,7.7,11.878,2.54
10/29/20,1:15:00,10/29/20 1:15,44133.052,Deployment Site,38316.1,NA,66,5.77,33.47,-0.52,1.217,7.69,11.877,2.52
10/29/20,1:30:00,10/29/20 1:30,44133.063,Deployment Site,38265.9,NA,65.8,5.76,33.43,-0.52,1.209,7.71,11.875,2.54
10/29/20,1:45:00,10/29/20 1:45,44133.073,Deployment Site,38221.2,NA,67.8,5.94,33.4,-0.45,1.219,7.69,11.86,2.52
10/29/20,2:00:00,10/29/20 2:00,44133.083,Deployment Site,38162.9,NA,68,5.96,33.34,-0.56,1.219,7.69,11.857,2.54
10/29/20,2:15:00,10/29/20 2:15,44133.094,Deployment Site,38236.3,NA,68.2,5.98,33.4,-0.51,1.216,7.68,11.869,2.53
10/29/20,2:30:00,10/29/20 2:30,44133.104,Deployment Site,38228.1,NA,65.5,5.74,33.4,-0.5,1.214,7.68,11.868,2.54
10/29/20,2:45:00,10/29/20 2:45,44133.115,Deployment Site,38275.6,NA,68.7,6.02,33.44,-0.53,1.213,7.68,11.876,2.52
10/29/20,3:00:00,10/29/20 3:00,44133.125,Deployment Site,38107.1,NA,68.8,6.04,33.3,-0.5,1.221,7.69,11.848,2.54
10/29/20,3:15:00,10/29/20 3:15,44133.135,Deployment Site,36817,NA,75.3,6.67,32.24,-0.39,1.224,7.72,11.626,2.52
10/29/20,3:30:00,10/29/20 3:30,44133.146,Deployment Site,38003.6,NA,69.4,6.1,33.22,-0.51,1.213,7.69,11.819,2.54
10/29/20,3:45:00,10/29/20 3:45,44133.156,Deployment Site,37779.8,NA,70.4,6.19,33.05,-0.53,1.209,7.7,11.765,2.53
10/29/20,4:00:00,10/29/20 4:00,44133.167,Deployment Site,37739.1,NA,71.5,6.29,33,-0.47,1.223,7.7,11.776,2.54
10/29/20,4:15:00,10/29/20 4:15,44133.177,Deployment Site,38083.7,NA,69.6,6.1,33.28,-0.52,1.224,7.69,11.842,2.52
10/29/20,4:30:00,10/29/20 4:30,44133.188,Deployment Site,37344.1,NA,72.8,6.43,32.68,-0.42,1.21,7.7,11.705,2.54
10/29/20,4:45:00,10/29/20 4:45,44133.198,Deployment Site,37685.2,NA,69.3,6.1,32.96,-0.47,1.216,7.7,11.765,2.53
10/29/20,5:00:00,10/29/20 5:00,44133.208,Deployment Site,37456.8,NA,73.1,6.44,32.77,-0.44,1.211,7.7,11.727,2.54
10/29/20,5:15:00,10/29/20 5:15,44133.219,Deployment Site,37150.2,NA,75.1,6.65,32.53,-0.43,1.208,7.71,11.659,2.52
10/29/20,5:30:00,10/29/20 5:30,44133.229,Deployment Site,37502.1,NA,72.9,6.43,32.82,-0.46,1.213,7.7,11.727,2.54
10/29/20,5:45:00,10/29/20 5:45,44133.24,Deployment Site,37763.1,NA,71.8,6.32,33.03,-0.5,1.218,7.7,11.772,2.52
10/29/20,6:00:00,10/29/20 6:00,44133.25,Deployment Site,37178.2,NA,73.4,6.49,32.55,-0.44,1.213,7.71,11.667,2.54
10/29/20,6:15:00,10/29/20 6:15,44133.26,Deployment Site,37034.1,NA,76.1,6.74,32.45,-0.44,1.215,7.71,11.624,2.52
10/29/20,6:30:00,10/29/20 6:30,44133.271,Deployment Site,37587.2,NA,73.3,6.46,32.9,-0.42,1.215,7.7,11.73,2.54
10/29/20,6:45:00,10/29/20 6:45,44133.281,Deployment Site,36100.3,NA,82.1,7.34,31.67,-0.46,1.215,7.74,11.476,2.53
10/29/20,7:00:00,10/29/20 7:00,44133.292,Deployment Site,36358,NA,80.3,7.16,31.88,-0.46,1.207,7.74,11.52,2.54
10/29/20,7:15:00,10/29/20 7:15,44133.302,Deployment Site,37454.8,NA,74.2,6.55,32.79,-0.42,1.215,7.71,11.703,2.52
10/29/20,7:30:00,10/29/20 7:30,44133.313,Deployment Site,36254.6,NA,77,6.87,31.79,-0.43,1.224,7.73,11.513,2.54
10/29/20,7:45:00,10/29/20 7:45,44133.323,Deployment Site,36049.7,NA,81.2,7.25,31.62,-0.41,1.214,7.74,11.47,2.52
10/29/20,8:00:00,10/29/20 8:00,44133.333,Deployment Site,36580.2,NA,78.9,7.01,32.07,-0.44,1.208,7.72,11.549,2.54
10/29/20,8:15:00,10/29/20 8:15,44133.344,Deployment Site,36089.5,NA,81.7,7.3,31.67,-0.44,1.221,7.74,11.462,2.52
10/29/20,8:30:00,10/29/20 8:30,44133.354,Deployment Site,37623.3,NA,72.6,6.39,32.92,-0.45,1.215,7.7,11.742,2.54
10/29/20,8:45:00,10/29/20 8:45,44133.365,Deployment Site,37576.4,NA,73,6.43,32.88,-0.48,1.21,7.7,11.731,2.52
10/29/20,9:00:00,10/29/20 9:00,44133.375,Deployment Site,35985.6,NA,81.5,7.29,31.59,-0.4,1.208,7.74,11.432,2.53
10/29/20,9:15:00,10/29/20 9:15,44133.385,Deployment Site,36482.1,NA,78,6.94,31.99,-0.44,1.212,7.73,11.53,2.52
10/29/20,9:30:00,10/29/20 9:30,44133.396,Deployment Site,35859,NA,81,7.25,31.47,-0.49,1.215,7.74,11.436,2.54
10/29/20,9:45:00,10/29/20 9:45,44133.406,Deployment Site,36124,NA,79.7,7.11,31.69,-0.42,1.217,7.73,11.482,2.53
10/29/20,10:00:00,10/29/20 10:00,44133.417,Deployment Site,35957.7,NA,76.9,6.87,31.53,-0.46,1.223,7.74,11.469,2.54
10/29/20,10:15:00,10/29/20 10:15,44133.427,Deployment Site,37543.8,NA,72.1,6.36,32.85,-0.45,1.224,7.7,11.734,2.52
10/29/20,10:30:00,10/29/20 10:30,44133.438,Deployment Site,37515.6,NA,71.9,6.34,32.83,-0.47,1.21,7.7,11.728,2.54
10/29/20,10:45:00,10/29/20 10:45,44133.448,Deployment Site,37582,NA,71.5,6.3,32.88,-0.49,1.208,7.69,11.742,2.53
10/29/20,11:00:00,10/29/20 11:00,44133.458,Deployment Site,37604.8,NA,71.8,6.32,32.9,-0.47,1.216,7.69,11.746,2.54
10/29/20,11:15:00,10/29/20 11:15,44133.469,Deployment Site,37712.7,NA,70.4,6.2,32.98,-0.54,1.222,7.69,11.77,2.53
10/29/20,11:30:00,10/29/20 11:30,44133.479,Deployment Site,37600.2,NA,69,6.08,32.89,-0.5,1.213,7.71,11.748,2.54
10/29/20,11:45:00,10/29/20 11:45,44133.49,Deployment Site,37709.1,NA,69.7,6.14,32.98,-0.5,1.206,7.7,11.767,2.52
10/29/20,12:00:00,10/29/20 12:00,44133.5,Deployment Site,37677.2,NA,70.3,6.19,32.96,-0.45,1.213,7.7,11.759,2.54
10/29/20,12:15:00,10/29/20 12:15,44133.51,Deployment Site,36797.9,NA,77,6.83,32.25,-0.48,1.217,7.72,11.593,2.53
10/29/20,12:30:00,10/29/20 12:30,44133.521,Deployment Site,36757,NA,73.6,6.53,32.19,-0.45,1.224,7.73,11.612,2.53
10/29/20,12:45:00,10/29/20 12:45,44133.531,Deployment Site,37779.9,NA,67.6,5.95,33.02,-0.52,1.216,7.7,11.803,2.53
10/29/20,13:00:00,10/29/20 13:00,44133.542,Deployment Site,38012.3,NA,67.8,5.96,33.23,-0.51,1.213,7.71,11.817,2.53
10/29/20,13:15:00,10/29/20 13:15,44133.552,Deployment Site,38145.5,NA,66.4,5.82,33.33,-0.51,1.222,7.7,11.851,2.53
10/29/20,13:30:00,10/29/20 13:30,44133.563,Deployment Site,38468.3,NA,66.7,5.83,33.6,-0.52,1.216,7.69,11.908,2.54
10/29/20,13:45:00,10/29/20 13:45,44133.573,Deployment Site,38471.6,NA,65.7,5.74,33.59,-0.55,1.208,7.68,11.915,2.52
10/29/20,14:00:00,10/29/20 14:00,44133.583,Deployment Site,38497.4,NA,66.1,5.78,33.61,-0.56,1.211,7.68,11.926,2.54
10/29/20,14:15:00,10/29/20 14:15,44133.594,Deployment Site,38590.6,NA,65.6,5.73,33.69,-0.48,1.217,7.69,11.934,2.53
10/29/20,14:30:00,10/29/20 14:30,44133.604,Deployment Site,38674.8,NA,64,5.59,33.76,-0.53,1.219,7.68,11.944,2.54
10/29/20,14:45:00,10/29/20 14:45,44133.615,Deployment Site,38737,NA,62.6,5.46,33.81,-0.48,1.22,7.68,11.957,2.52
10/29/20,15:00:00,10/29/20 15:00,44133.625,Deployment Site,38761.8,NA,64.7,5.64,33.83,-0.5,1.214,7.67,11.961,2.54
10/29/20,15:15:00,10/29/20 15:15,44133.635,Deployment Site,38797.2,NA,63.8,5.56,33.86,-0.53,1.217,7.68,11.967,2.52
10/29/20,15:30:00,10/29/20 15:30,44133.646,Deployment Site,38796.9,NA,62.7,5.47,33.86,-0.53,1.214,7.68,11.968,2.54
10/29/20,15:45:00,10/29/20 15:45,44133.656,Deployment Site,38798.3,NA,64.2,5.6,33.86,-0.51,1.21,7.67,11.967,2.52
10/29/20,16:00:00,10/29/20 16:00,44133.667,Deployment Site,38823.2,NA,65.3,5.69,33.88,-0.51,1.207,7.68,11.974,2.54
10/29/20,16:15:00,10/29/20 16:15,44133.677,Deployment Site,38832.7,NA,65.5,5.71,33.89,-0.49,1.216,7.67,11.973,2.53
10/29/20,16:30:00,10/29/20 16:30,44133.688,Deployment Site,38801.2,NA,65.8,5.74,33.87,-0.5,1.213,7.68,11.968,2.54
10/29/20,16:45:00,10/29/20 16:45,44133.698,Deployment Site,38795.6,NA,65.9,5.74,33.86,-0.47,1.209,7.67,11.968,2.52
10/29/20,17:00:00,10/29/20 17:00,44133.708,Deployment Site,38826.9,NA,65.5,5.71,33.89,-0.5,1.205,7.67,11.971,2.53
10/29/20,17:15:00,10/29/20 17:15,44133.719,Deployment Site,38767.8,NA,66.3,5.78,33.83,-0.5,1.211,7.68,11.967,2.52
10/29/20,17:30:00,10/29/20 17:30,44133.729,Deployment Site,38818.1,NA,65.8,5.74,33.88,-0.5,1.219,7.67,11.973,2.54
10/29/20,17:45:00,10/29/20 17:45,44133.74,Deployment Site,38642.4,NA,66.7,5.82,33.73,-0.48,1.217,7.68,11.951,2.53
10/29/20,18:00:00,10/29/20 18:00,44133.75,Deployment Site,38401.6,NA,67.5,5.9,33.52,-0.5,1.219,7.68,11.915,2.54
10/29/20,18:15:00,10/29/20 18:15,44133.76,Deployment Site,38438.3,NA,66.2,5.79,33.55,-0.47,1.22,7.7,11.924,2.53
10/29/20,18:30:00,10/29/20 18:30,44133.771,Deployment Site,37910.4,NA,70.2,6.17,33.12,-0.46,1.21,7.7,11.837,2.54
10/29/20,18:45:00,10/29/20 18:45,44133.781,Deployment Site,37888.1,NA,70.6,6.2,33.09,-0.53,1.206,7.7,11.836,2.53
10/29/20,19:00:00,10/29/20 19:00,44133.792,Deployment Site,37963.9,NA,70.1,6.15,33.16,-0.51,1.208,7.69,11.845,2.54
10/29/20,19:15:00,10/29/20 19:15,44133.802,Deployment Site,37581.6,NA,73.7,6.49,32.83,-0.46,1.224,7.71,11.804,2.53
10/29/20,19:30:00,10/29/20 19:30,44133.813,Deployment Site,36737.6,NA,68.4,6.05,32.02,-0.4,1.225,7.74,11.79,2.54
10/29/20,19:45:00,10/29/20 19:45,44133.823,Deployment Site,37653.7,NA,71.7,6.31,32.88,-0.46,1.206,7.71,11.822,2.53
10/29/20,20:00:00,10/29/20 20:00,44133.833,Deployment Site,38097.5,NA,68.9,6.04,33.27,-0.45,1.213,7.69,11.865,2.54
10/29/20,20:15:00,10/29/20 20:15,44133.844,Deployment Site,37826.3,NA,66.8,5.87,33.04,-0.46,1.215,7.7,11.834,2.52
10/29/20,20:30:00,10/29/20 20:30,44133.854,Deployment Site,37948.3,NA,68.7,6.03,33.15,-0.43,1.211,7.7,11.845,2.54
10/29/20,20:45:00,10/29/20 20:45,44133.865,Deployment Site,37070.5,NA,75.1,6.64,32.38,-0.46,1.225,7.73,11.749,2.53
